,term,score_date,score_value
403284,a flu,2009-07-10,326.7280902952047
403285,a flu,2009-07-11,400.2609754822592
403286,a flu,2009-07-12,491.4433108863691
403287,a flu,2009-07-13,525.2318742211561
403288,a flu,2009-07-14,1134.3981916522484
403289,a flu,2009-07-15,1030.2065873004435
403290,a flu,2009-07-16,908.2418878058578
403291,a flu,2009-07-17,1010.99626536621
403292,a flu,2009-07-18,586.9256089593739
403293,a flu,2009-07-19,1033.126787844473
403294,a flu,2009-07-20,934.8096787288132
404836,a flu,2009-07-21,782.7160672710339
404837,a flu,2009-07-22,652.3742926037091
404838,a flu,2009-07-23,814.7701942155161
404839,a flu,2009-07-24,939.1856323026478
404840,a flu,2009-07-25,663.582334538142
404841,a flu,2009-07-26,627.7509595843926
404842,a flu,2009-07-27,484.4806454613089
404843,a flu,2009-07-28,394.01928351959646
404844,a flu,2009-07-29,365.8991461199652
404845,a flu,2009-07-30,304.48728715960715
404846,a flu,2009-07-31,389.7029612073605
404847,a flu,2009-08-01,324.8773272076008
404848,a flu,2009-08-02,406.41665630186367
404849,a flu,2009-08-03,397.4055627822104
404850,a flu,2009-08-04,194.26749022124605
404851,a flu,2009-08-05,203.21071505019972
404852,a flu,2009-08-06,154.57551407931524
404853,a flu,2009-08-07,168.06995498268404
404854,a flu,2009-08-08,117.3523111559746
404855,a flu,2009-08-09,186.3216268561583
404856,a flu,2009-08-10,291.1105418263001
404857,a flu,2009-08-11,199.6942400097693
404858,a flu,2009-08-12,175.06006054126448
404859,a flu,2009-08-13,182.52839896545552
404860,a flu,2009-08-14,135.6044735229146
404861,a flu,2009-08-15,147.11935858494155
404862,a flu,2009-08-16,213.82877384459044
404863,a flu,2009-08-17,246.76661890412737
404864,a flu,2009-08-18,99.05053883338172
404865,a flu,2009-08-19,178.14156345863634
404866,a flu,2009-08-20,98.20369432893438
404867,a flu,2009-08-21,134.51758094049214
404868,a flu,2009-08-22,149.38531692785946
404869,a flu,2009-08-23,139.41811049354698
404870,a flu,2009-08-24,119.37779811819354
404871,a flu,2009-08-25,215.733908924639
404872,a flu,2009-08-26,215.98525605131044
404873,a flu,2009-08-27,178.7400350901823
404874,a flu,2009-08-28,52.522741545796414
404875,a flu,2009-08-29,74.15669370649606
404876,a flu,2009-08-30,71.10344395507937
404877,a flu,2009-08-31,119.58118064383632
404878,a flu,2009-09-01,142.5589312691952
404879,a flu,2009-09-02,140.5569989299524
404880,a flu,2009-09-03,95.5282628869415
404881,a flu,2009-09-04,207.28890505462456
404882,a flu,2009-09-05,139.5877201940881
404883,a flu,2009-09-06,261.650671489778
404884,a flu,2009-09-07,95.30465117246936
404885,a flu,2009-09-08,165.9805236801479
404886,a flu,2009-09-09,217.59043867926036
404887,a flu,2009-09-10,121.3967860299462
404888,a flu,2009-09-11,105.2694768383869
404889,a flu,2009-09-12,106.94608008925412
404890,a flu,2009-09-13,64.07168745635022
404891,a flu,2009-09-14,227.25677269736403
404892,a flu,2009-09-15,114.05234841629704
404893,a flu,2009-09-16,235.92856821925253
404894,a flu,2009-09-17,168.15899733378842
404895,a flu,2009-09-18,204.8417837828325
404896,a flu,2009-09-19,275.8824546203288
404897,a flu,2009-09-20,228.32935667894537
404898,a flu,2009-09-21,228.2315167221437
404899,a flu,2009-09-22,137.9612668551854
404900,a flu,2009-09-23,140.6903647818616
404901,a flu,2009-09-24,213.70380881796845
404902,a flu,2009-09-25,202.77860166971016
406444,a flu,2009-09-26,169.01912756018936
406445,a flu,2009-09-27,191.7916661915486
406446,a flu,2009-09-28,201.90339163365115
406447,a flu,2009-09-29,244.75436524253465
406448,a flu,2009-09-30,296.1306187248909
406449,a flu,2009-10-01,305.38015725339187
406450,a flu,2009-10-02,224.34183804681376
406451,a flu,2009-10-03,160.1720257975063
406452,a flu,2009-10-04,153.55670231872543
406453,a flu,2009-10-05,308.6390451583189
406454,a flu,2009-10-06,284.5966588269093
406455,a flu,2009-10-07,203.43906645896627
406456,a flu,2009-10-08,257.02417526311444
406457,a flu,2009-10-09,245.90123790171685
406458,a flu,2009-10-10,195.1753346828034
406459,a flu,2009-10-11,323.63845885079
406460,a flu,2009-10-12,224.80668894679343
406461,a flu,2009-10-13,265.73427273106256
406462,a flu,2009-10-14,180.02774410197665
406463,a flu,2009-10-15,362.1808637802969
406464,a flu,2009-10-16,219.5122225259064
406465,a flu,2009-10-17,226.68612352098285
406466,a flu,2009-10-18,363.8705871628204
406467,a flu,2009-10-19,238.96579824974216
406468,a flu,2009-10-20,217.07683151110663
406469,a flu,2009-10-21,332.2696859306761
406470,a flu,2009-10-22,317.91886221248234
406471,a flu,2009-10-23,219.7969856557208
406472,a flu,2009-10-24,186.73452759203465
406473,a flu,2009-10-25,236.6223346944966
406474,a flu,2009-10-26,154.30433623752648
406475,a flu,2009-10-27,199.97156676773184
406476,a flu,2009-10-28,183.25873551571584
406477,a flu,2009-10-29,185.01231152780213
406478,a flu,2009-10-30,296.4482140103022
406479,a flu,2009-10-31,197.6623068282467
406480,a flu,2009-11-01,315.8402165023077
406481,a flu,2009-11-02,324.14131191723953
406482,a flu,2009-11-03,363.272908006746
406483,a flu,2009-11-04,283.5322648095369
406484,a flu,2009-11-05,290.39045312248805
406485,a flu,2009-11-06,212.25131616533872
406486,a flu,2009-11-07,187.5155444032007
406487,a flu,2009-11-08,253.55712929439764
406488,a flu,2009-11-09,316.7289228544263
406489,a flu,2009-11-10,299.8951212884458
406490,a flu,2009-11-11,283.1394200718875
406491,a flu,2009-11-12,242.17958892674525
406492,a flu,2009-11-13,232.1415050705623
406493,a flu,2009-11-14,301.047694284433
406494,a flu,2009-11-15,375.9630228855668
406495,a flu,2009-11-16,210.084071973508
406496,a flu,2009-11-17,126.7888747424676
406497,a flu,2009-11-18,365.45111154804187
406498,a flu,2009-11-19,220.28397595789988
406499,a flu,2009-11-20,210.91450525677337
406500,a flu,2009-11-21,238.84787589594904
406501,a flu,2009-11-22,305.03827258116024
406502,a flu,2009-11-23,124.4491626748088
406503,a flu,2009-11-24,398.2566164779345
406504,a flu,2009-11-25,278.967672485141
406505,a flu,2009-11-26,269.81313518634875
406506,a flu,2009-11-27,192.25745125084129
406507,a flu,2009-11-28,126.20251413635113
406508,a flu,2009-11-29,169.06941676500716
406509,a flu,2009-11-30,230.1131560030898
406510,a flu,2009-12-01,301.573472903438
408052,a flu,2009-12-02,216.85461538199044
408053,a flu,2009-12-03,132.6934116086995
408054,a flu,2009-12-04,169.95236110015065
408055,a flu,2009-12-05,125.6449405154215
408056,a flu,2009-12-06,88.47135779572976
408057,a flu,2009-12-07,127.67778406545334
408058,a flu,2009-12-08,263.2751040545876
408059,a flu,2009-12-09,154.53919271410183
408060,a flu,2009-12-10,183.4221399639271
408061,a flu,2009-12-11,197.81910991736623
408062,a flu,2009-12-12,65.55738250343757
408063,a flu,2009-12-13,92.74926010178592
408064,a flu,2009-12-14,241.3312076774118
408065,a flu,2009-12-15,155.51832117903578
408066,a flu,2009-12-16,183.58843822438047
408067,a flu,2009-12-17,238.02625024583605
408068,a flu,2009-12-18,230.3592690621016
408069,a flu,2009-12-19,68.47640006786298
408070,a flu,2009-12-20,66.14541168659662
408071,a flu,2009-12-21,49.5417247775512
408072,a flu,2009-12-22,103.1903928060207
408073,a flu,2009-12-23,171.53663186076434
408074,a flu,2009-12-24,71.27956747001465
408075,a flu,2009-12-25,0.0
408076,a flu,2009-12-26,153.2323828263828
408077,a flu,2009-12-27,70.8081202280203
408078,a flu,2009-12-28,122.4279778090886
408079,a flu,2009-12-29,54.84217137318551
408080,a flu,2009-12-30,111.65132914024568
408081,a flu,2009-12-31,67.7476204878441
443082,a flu,2008-01-01,0.0
443083,a flu,2008-01-02,75.7914493009823
443084,a flu,2008-01-03,72.15626111018624
443085,a flu,2008-01-04,75.12160978482702
443086,a flu,2008-01-05,105.42693679313692
443087,a flu,2008-01-06,297.6151888823976
443088,a flu,2008-01-07,65.88807325937425
443089,a flu,2008-01-08,100.72519051247464
443090,a flu,2008-01-09,68.08384453561777
443091,a flu,2008-01-10,101.77685777216074
443092,a flu,2008-01-11,0.0
443093,a flu,2008-01-12,0.0
443094,a flu,2008-01-13,0.0
443095,a flu,2008-01-14,128.39654082417618
443096,a flu,2008-01-15,64.21848434995402
443097,a flu,2008-01-16,202.521842294635
443098,a flu,2008-01-17,67.21310387690299
443099,a flu,2008-01-18,71.20443645589103
443100,a flu,2008-01-19,97.17130702496372
443101,a flu,2008-01-20,0.0
443102,a flu,2008-01-21,187.09815032992577
443103,a flu,2008-01-22,66.1756096060914
443104,a flu,2008-01-23,65.47889763936922
443105,a flu,2008-01-24,68.24580359602214
443106,a flu,2008-01-25,71.93608139208041
443107,a flu,2008-01-26,0.0
443108,a flu,2008-01-27,0.0
443109,a flu,2008-01-28,0.0
443110,a flu,2008-01-29,0.0
443111,a flu,2008-01-30,65.35067211297554
443112,a flu,2008-01-31,65.89026941869591
443113,a flu,2008-02-01,0.0
443114,a flu,2008-02-02,0.0
443115,a flu,2008-02-03,89.7290663067495
443116,a flu,2008-02-04,128.63010297942262
443117,a flu,2008-02-05,0.0
443118,a flu,2008-02-06,0.0
443119,a flu,2008-02-07,0.0
443120,a flu,2008-02-08,73.51946349895667
443121,a flu,2008-02-09,102.7158150133372
443122,a flu,2008-02-10,95.32693598910828
443123,a flu,2008-02-11,65.89828355311496
443124,a flu,2008-02-12,0.0
443125,a flu,2008-02-13,139.25472971232614
443126,a flu,2008-02-14,0.0
443127,a flu,2008-02-15,0.0
443128,a flu,2008-02-16,0.0
443129,a flu,2008-02-17,0.0
443130,a flu,2008-02-18,197.27080858069544
443131,a flu,2008-02-19,67.40379136891224
443132,a flu,2008-02-20,0.0
443133,a flu,2008-02-21,0.0
443134,a flu,2008-02-22,0.0
443135,a flu,2008-02-23,97.09119643749226
443136,a flu,2008-02-24,88.370458073751
443137,a flu,2008-02-25,0.0
443138,a flu,2008-02-26,127.49878254925032
443139,a flu,2008-02-27,200.97961601099976
443140,a flu,2008-02-28,101.62953948961676
443141,a flu,2008-02-29,71.60533520383609
443142,a flu,2008-03-01,0.0
443143,a flu,2008-03-02,184.4908516428328
443144,a flu,2008-03-03,192.82997532916696
443145,a flu,2008-03-04,0.0
443146,a flu,2008-03-05,64.41098188238081
443147,a flu,2008-03-06,65.97768227399601
443148,a flu,2008-03-07,71.48860549101472
444690,a flu,2008-03-08,95.5502801272029
444691,a flu,2008-03-09,87.79687657856131
444692,a flu,2008-03-10,61.3573768469219
444693,a flu,2008-03-11,64.08448723925453
444694,a flu,2008-03-12,65.41568796206394
444695,a flu,2008-03-13,134.99440744022337
444696,a flu,2008-03-14,0.0
444697,a flu,2008-03-15,0.0
444698,a flu,2008-03-16,0.0
444699,a flu,2008-03-17,64.51196000891836
444700,a flu,2008-03-18,66.51773695930177
444701,a flu,2008-03-19,103.4881328250616
444702,a flu,2008-03-20,0.0
444703,a flu,2008-03-21,0.0
444704,a flu,2008-03-22,106.38723743289408
444705,a flu,2008-03-23,0.0
444706,a flu,2008-03-24,0.0
444707,a flu,2008-03-25,66.16540996212464
444708,a flu,2008-03-26,0.0
444709,a flu,2008-03-27,68.31141190937221
444710,a flu,2008-03-28,71.6331533439302
444711,a flu,2008-03-29,0.0
444712,a flu,2008-03-30,94.81716521862823
444713,a flu,2008-03-31,64.9390823061314
444714,a flu,2008-04-01,66.79653002907995
444715,a flu,2008-04-02,0.0
444716,a flu,2008-04-03,0.0
444717,a flu,2008-04-04,74.16266507563273
444718,a flu,2008-04-05,97.64126745197323
444719,a flu,2008-04-06,90.04584213089183
444720,a flu,2008-04-07,0.0
444721,a flu,2008-04-08,67.02121872622529
444722,a flu,2008-04-09,0.0
444723,a flu,2008-04-10,0.0
444724,a flu,2008-04-11,0.0
444725,a flu,2008-04-12,0.0
444726,a flu,2008-04-13,0.0
444727,a flu,2008-04-14,0.0
444728,a flu,2008-04-15,128.99869300735512
444729,a flu,2008-04-16,67.3751066836037
444730,a flu,2008-04-17,0.0
444731,a flu,2008-04-18,211.14683368665257
444732,a flu,2008-04-19,0.0
444733,a flu,2008-04-20,87.21115098396277
444734,a flu,2008-04-21,124.78898656232472
444735,a flu,2008-04-22,65.2485355734151
444736,a flu,2008-04-23,65.20454872287009
444737,a flu,2008-04-24,0.0
444738,a flu,2008-04-25,70.82576710395514
444739,a flu,2008-04-26,103.45541339392726
444740,a flu,2008-04-27,0.0
444741,a flu,2008-04-28,0.0
444742,a flu,2008-04-29,0.0
444743,a flu,2008-04-30,0.0
444744,a flu,2008-05-01,66.38246062886807
444745,a flu,2008-05-02,0.0
444746,a flu,2008-05-03,0.0
444747,a flu,2008-05-04,0.0
444748,a flu,2008-05-05,86.74032036125372
444749,a flu,2008-05-06,0.0
444750,a flu,2008-05-07,0.0
444751,a flu,2008-05-08,67.95300461697576
444752,a flu,2008-05-09,72.02681171018968
444753,a flu,2008-05-10,0.0
444754,a flu,2008-05-11,200.97180080241515
444755,a flu,2008-05-12,64.25873238651103
444756,a flu,2008-05-13,95.29024588070254
446298,a flu,2008-05-14,0.0
446299,a flu,2008-05-15,65.3086624891137
446300,a flu,2008-05-16,0.0
446301,a flu,2008-05-17,0.0
446302,a flu,2008-05-18,0.0
446303,a flu,2008-05-19,0.0
446304,a flu,2008-05-20,0.0
446305,a flu,2008-05-21,0.0
446306,a flu,2008-05-22,0.0
446307,a flu,2008-05-23,70.93929105792647
446308,a flu,2008-05-24,103.2904341640732
446309,a flu,2008-05-25,94.67738082683312
446310,a flu,2008-05-26,0.0
446311,a flu,2008-05-27,0.0
446312,a flu,2008-05-28,0.0
446313,a flu,2008-05-29,0.0
446314,a flu,2008-05-30,0.0
446315,a flu,2008-05-31,0.0
446316,a flu,2008-06-01,86.92010749244417
446317,a flu,2008-06-02,61.416186073482486
446318,a flu,2008-06-03,0.0
446319,a flu,2008-06-04,0.0
446320,a flu,2008-06-05,0.0
446321,a flu,2008-06-06,0.0
446322,a flu,2008-06-07,0.0
446323,a flu,2008-06-08,0.0
446324,a flu,2008-06-09,132.9566382390786
446325,a flu,2008-06-10,65.82583220770563
446326,a flu,2008-06-11,0.0
446327,a flu,2008-06-12,66.59826692698365
446328,a flu,2008-06-13,71.98564118227169
446329,a flu,2008-06-14,0.0
446330,a flu,2008-06-15,0.0
446331,a flu,2008-06-16,62.96850599633762
446332,a flu,2008-06-17,63.62995354859214
446333,a flu,2008-06-18,0.0
446334,a flu,2008-06-19,67.0831329612803
446335,a flu,2008-06-20,0.0
446336,a flu,2008-06-21,0.0
446337,a flu,2008-06-22,186.9170624658436
446338,a flu,2008-06-23,64.54280345698777
446339,a flu,2008-06-24,65.48737423240362
446340,a flu,2008-06-25,0.0
446341,a flu,2008-06-26,67.02085659482125
446342,a flu,2008-06-27,0.0
446343,a flu,2008-06-28,0.0
446344,a flu,2008-06-29,283.8165756330823
446345,a flu,2008-06-30,130.5088498358787
446346,a flu,2008-07-01,133.7922525952891
446347,a flu,2008-07-02,0.0
446348,a flu,2008-07-03,0.0
446349,a flu,2008-07-04,0.0
446350,a flu,2008-07-05,0.0
446351,a flu,2008-07-06,93.44558911797164
446352,a flu,2008-07-07,0.0
446353,a flu,2008-07-08,0.0
446354,a flu,2008-07-09,0.0
446355,a flu,2008-07-10,65.88763375815273
446356,a flu,2008-07-11,0.0
446357,a flu,2008-07-12,0.0
446358,a flu,2008-07-13,0.0
446359,a flu,2008-07-14,0.0
446360,a flu,2008-07-15,0.0
446361,a flu,2008-07-16,0.0
446362,a flu,2008-07-17,0.0
446363,a flu,2008-07-18,0.0
446364,a flu,2008-07-19,0.0
447906,a flu,2008-07-20,0.0
447907,a flu,2008-07-21,0.0
447908,a flu,2008-07-22,66.41611554851002
447909,a flu,2008-07-23,68.41362077512834
447910,a flu,2008-07-24,0.0
447911,a flu,2008-07-25,74.79126992601093
447912,a flu,2008-07-26,0.0
447913,a flu,2008-07-27,0.0
447914,a flu,2008-07-28,0.0
447915,a flu,2008-07-29,0.0
447916,a flu,2008-07-30,65.74339286348966
447917,a flu,2008-07-31,67.26427962354721
447918,a flu,2008-08-01,0.0
447919,a flu,2008-08-02,0.0
447920,a flu,2008-08-03,96.41198221622687
447921,a flu,2008-08-04,0.0
447922,a flu,2008-08-05,0.0
447923,a flu,2008-08-06,0.0
447924,a flu,2008-08-07,0.0
447925,a flu,2008-08-08,74.56827594440142
447926,a flu,2008-08-09,95.90882044075305
447927,a flu,2008-08-10,96.08609094250548
447928,a flu,2008-08-11,0.0
447929,a flu,2008-08-12,64.9059886559995
447930,a flu,2008-08-13,0.0
447931,a flu,2008-08-14,69.4826344016683
447932,a flu,2008-08-15,74.84039248851533
447933,a flu,2008-08-16,103.70954983818866
447934,a flu,2008-08-17,0.0
447935,a flu,2008-08-18,64.73152148946453
447936,a flu,2008-08-19,0.0
447937,a flu,2008-08-20,65.1011430703055
447938,a flu,2008-08-21,70.01546602957251
447939,a flu,2008-08-22,0.0
447940,a flu,2008-08-23,0.0
447941,a flu,2008-08-24,0.0
447942,a flu,2008-08-25,0.0
447943,a flu,2008-08-26,63.57867269097201
447944,a flu,2008-08-27,0.0
447945,a flu,2008-08-28,0.0
447946,a flu,2008-08-29,0.0
447947,a flu,2008-08-30,0.0
447948,a flu,2008-08-31,0.0
447949,a flu,2008-09-01,0.0
447950,a flu,2008-09-02,0.0
447951,a flu,2008-09-03,63.46462230651576
447952,a flu,2008-09-04,64.59959102893193
447953,a flu,2008-09-05,66.95064661065047
447954,a flu,2008-09-06,0.0
447955,a flu,2008-09-07,0.0
447956,a flu,2008-09-08,61.98759175824343
447957,a flu,2008-09-09,59.95342721372633
447958,a flu,2008-09-10,0.0
447959,a flu,2008-09-11,0.0
447960,a flu,2008-09-12,99.44143295866388
447961,a flu,2008-09-13,0.0
447962,a flu,2008-09-14,88.19531450122815
447963,a flu,2008-09-15,0.0
447964,a flu,2008-09-16,60.76977533392782
447965,a flu,2008-09-17,0.0
447966,a flu,2008-09-18,0.0
447967,a flu,2008-09-19,137.54063755873815
447968,a flu,2008-09-20,0.0
447969,a flu,2008-09-21,89.8519024542197
447970,a flu,2008-09-22,58.84608827844344
447971,a flu,2008-09-23,89.20795631894663
447972,a flu,2008-09-24,60.49320769361287
449514,a flu,2008-09-25,154.8629321201682
449515,a flu,2008-09-26,67.94718845147354
449516,a flu,2008-09-27,94.87627522383806
449517,a flu,2008-09-28,0.0
449518,a flu,2008-09-29,115.93692556944386
449519,a flu,2008-09-30,58.37302002252018
449520,a flu,2008-10-01,120.53516298129426
449521,a flu,2008-10-02,61.34863206923073
449522,a flu,2008-10-03,133.20631596632964
449523,a flu,2008-10-04,0.0
449524,a flu,2008-10-05,120.67725119504772
449525,a flu,2008-10-06,116.44048644549116
449526,a flu,2008-10-07,113.3022305401567
449527,a flu,2008-10-08,120.16417435215745
449528,a flu,2008-10-09,61.03914913753861
449529,a flu,2008-10-10,129.41979569658062
449530,a flu,2008-10-11,135.90976343408087
449531,a flu,2008-10-12,0.0
449532,a flu,2008-10-13,56.40508727702044
449533,a flu,2008-10-14,85.19528420915276
449534,a flu,2008-10-15,87.0973631342637
449535,a flu,2008-10-16,0.0
449536,a flu,2008-10-17,160.10282994474454
449537,a flu,2008-10-18,0.0
449538,a flu,2008-10-19,80.52271795886192
449539,a flu,2008-10-20,83.19197016417861
449540,a flu,2008-10-21,114.69498373207558
449541,a flu,2008-10-22,58.92442417683069
449542,a flu,2008-10-23,59.18324615881155
449543,a flu,2008-10-24,192.72467130739608
449544,a flu,2008-10-25,86.50996858321669
449545,a flu,2008-10-26,79.16299374639823
449546,a flu,2008-10-27,57.7177036314614
449547,a flu,2008-10-28,133.608073198406
449548,a flu,2008-10-29,58.0439453291894
449549,a flu,2008-10-30,91.94775966990704
449550,a flu,2008-10-31,68.1405704292325
449551,a flu,2008-11-01,0.0
449552,a flu,2008-11-02,79.95093884894845
449553,a flu,2008-11-03,81.40001613442257
449554,a flu,2008-11-04,283.4324226997192
449555,a flu,2008-11-05,0.0
449556,a flu,2008-11-06,57.71018062836007
449557,a flu,2008-11-07,186.39851621740507
449558,a flu,2008-11-08,0.0
449559,a flu,2008-11-09,76.49495159801654
449560,a flu,2008-11-10,0.0
449561,a flu,2008-11-11,138.63924864832583
449562,a flu,2008-11-12,57.28280750283345
449563,a flu,2008-11-13,142.7101924305667
